"code","distribution","ncuts","ncond","run","truemean","trueshape","truesdlog"
"gam_cut025_cond750_rep005","gamma",25,750,5,13.8888888888889,0.6,NA
"gam_cut025_cond750_rep006","gamma",25,750,6,17.1111111111111,0.6,NA
"gam_cut025_cond750_rep007","gamma",25,750,7,20.3333333333333,0.6,NA
"gam_cut025_cond750_rep008","gamma",25,750,8,23.5555555555556,0.6,NA
"gam_cut025_cond750_rep009","gamma",25,750,9,26.7777777777778,0.6,NA
"gam_cut025_cond750_rep010","gamma",25,750,10,30,0.6,NA
"gam_cut025_cond750_rep011","gamma",25,750,11,1,0.9,NA
"gam_cut025_cond750_rep012","gamma",25,750,12,4.22222222222222,0.9,NA
"gam_cut025_cond750_rep013","gamma",25,750,13,7.44444444444444,0.9,NA
"gam_cut025_cond750_rep014","gamma",25,750,14,10.6666666666667,0.9,NA
"gam_cut025_cond750_rep015","gamma",25,750,15,13.8888888888889,0.9,NA
"gam_cut025_cond750_rep016","gamma",25,750,16,17.1111111111111,0.9,NA
"gam_cut025_cond750_rep017","gamma",25,750,17,20.3333333333333,0.9,NA
"gam_cut025_cond750_rep018","gamma",25,750,18,23.5555555555556,0.9,NA
"gam_cut025_cond750_rep019","gamma",25,750,19,26.7777777777778,0.9,NA
"gam_cut025_cond750_rep020","gamma",25,750,20,30,0.9,NA
"gam_cut025_cond750_rep021","gamma",25,750,21,1,1.3,NA
"gam_cut025_cond750_rep022","gamma",25,750,22,4.22222222222222,1.3,NA
"gam_cut025_cond750_rep023","gamma",25,750,23,7.44444444444444,1.3,NA
"gam_cut025_cond750_rep024","gamma",25,750,24,10.6666666666667,1.3,NA
"gam_cut025_cond750_rep025","gamma",25,750,25,13.8888888888889,1.3,NA
"gam_cut025_cond750_rep026","gamma",25,750,26,17.1111111111111,1.3,NA
"gam_cut025_cond750_rep027","gamma",25,750,27,20.3333333333333,1.3,NA
"gam_cut025_cond750_rep028","gamma",25,750,28,23.5555555555556,1.3,NA
"gam_cut025_cond750_rep029","gamma",25,750,29,26.7777777777778,1.3,NA
"gam_cut025_cond750_rep030","gamma",25,750,30,30,1.3,NA
"gam_cut025_cond750_rep031","gamma",25,750,31,1,1.9,NA
"gam_cut025_cond750_rep032","gamma",25,750,32,4.22222222222222,1.9,NA
"gam_cut025_cond750_rep033","gamma",25,750,33,7.44444444444444,1.9,NA
"gam_cut025_cond750_rep034","gamma",25,750,34,10.6666666666667,1.9,NA
"gam_cut025_cond750_rep035","gamma",25,750,35,13.8888888888889,1.9,NA
"gam_cut025_cond750_rep036","gamma",25,750,36,17.1111111111111,1.9,NA
"gam_cut025_cond750_rep037","gamma",25,750,37,20.3333333333333,1.9,NA
"gam_cut025_cond750_rep038","gamma",25,750,38,23.5555555555556,1.9,NA
"gam_cut025_cond750_rep039","gamma",25,750,39,26.7777777777778,1.9,NA
"gam_cut025_cond750_rep040","gamma",25,750,40,30,1.9,NA
"gam_cut025_cond750_rep041","gamma",25,750,41,1,2.9,NA
"gam_cut025_cond750_rep042","gamma",25,750,42,4.22222222222222,2.9,NA
"gam_cut025_cond750_rep043","gamma",25,750,43,7.44444444444444,2.9,NA
"gam_cut025_cond750_rep044","gamma",25,750,44,10.6666666666667,2.9,NA
"gam_cut025_cond750_rep045","gamma",25,750,45,13.8888888888889,2.9,NA
"gam_cut025_cond750_rep046","gamma",25,750,46,17.1111111111111,2.9,NA
"gam_cut025_cond750_rep047","gamma",25,750,47,20.3333333333333,2.9,NA
"gam_cut025_cond750_rep048","gamma",25,750,48,23.5555555555556,2.9,NA
"gam_cut025_cond750_rep049","gamma",25,750,49,26.7777777777778,2.9,NA
"gam_cut025_cond750_rep050","gamma",25,750,50,30,2.9,NA
"gam_cut025_cond750_rep051","gamma",25,750,51,1,4.2,NA
"gam_cut025_cond750_rep052","gamma",25,750,52,4.22222222222222,4.2,NA
"gam_cut025_cond750_rep053","gamma",25,750,53,7.44444444444444,4.2,NA
"gam_cut025_cond750_rep054","gamma",25,750,54,10.6666666666667,4.2,NA
"gam_cut025_cond750_rep055","gamma",25,750,55,13.8888888888889,4.2,NA
"gam_cut025_cond750_rep056","gamma",25,750,56,17.1111111111111,4.2,NA
"gam_cut025_cond750_rep057","gamma",25,750,57,20.3333333333333,4.2,NA
"gam_cut025_cond750_rep058","gamma",25,750,58,23.5555555555556,4.2,NA
"gam_cut025_cond750_rep059","gamma",25,750,59,26.7777777777778,4.2,NA
"gam_cut025_cond750_rep060","gamma",25,750,60,30,4.2,NA
"gam_cut025_cond750_rep061","gamma",25,750,61,1,6.2,NA
"gam_cut025_cond750_rep062","gamma",25,750,62,4.22222222222222,6.2,NA
"gam_cut025_cond750_rep063","gamma",25,750,63,7.44444444444444,6.2,NA
"gam_cut025_cond750_rep064","gamma",25,750,64,10.6666666666667,6.2,NA
"gam_cut025_cond750_rep065","gamma",25,750,65,13.8888888888889,6.2,NA
"gam_cut025_cond750_rep066","gamma",25,750,66,17.1111111111111,6.2,NA
"gam_cut025_cond750_rep067","gamma",25,750,67,20.3333333333333,6.2,NA
"gam_cut025_cond750_rep068","gamma",25,750,68,23.5555555555556,6.2,NA
"gam_cut025_cond750_rep069","gamma",25,750,69,26.7777777777778,6.2,NA
"gam_cut025_cond750_rep070","gamma",25,750,70,30,6.2,NA
"gam_cut025_cond750_rep071","gamma",25,750,71,1,9.2,NA
"gam_cut025_cond750_rep072","gamma",25,750,72,4.22222222222222,9.2,NA
"gam_cut025_cond750_rep073","gamma",25,750,73,7.44444444444444,9.2,NA
"gam_cut025_cond750_rep074","gamma",25,750,74,10.6666666666667,9.2,NA
"gam_cut025_cond750_rep075","gamma",25,750,75,13.8888888888889,9.2,NA
"gam_cut025_cond750_rep076","gamma",25,750,76,17.1111111111111,9.2,NA
"gam_cut025_cond750_rep077","gamma",25,750,77,20.3333333333333,9.2,NA
"gam_cut025_cond750_rep078","gamma",25,750,78,23.5555555555556,9.2,NA
"gam_cut025_cond750_rep079","gamma",25,750,79,26.7777777777778,9.2,NA
"gam_cut025_cond750_rep080","gamma",25,750,80,30,9.2,NA
"gam_cut025_cond750_rep081","gamma",25,750,81,1,13.5,NA
"gam_cut025_cond750_rep082","gamma",25,750,82,4.22222222222222,13.5,NA
"gam_cut025_cond750_rep083","gamma",25,750,83,7.44444444444444,13.5,NA
"gam_cut025_cond750_rep084","gamma",25,750,84,10.6666666666667,13.5,NA
"gam_cut025_cond750_rep085","gamma",25,750,85,13.8888888888889,13.5,NA
"gam_cut025_cond750_rep086","gamma",25,750,86,17.1111111111111,13.5,NA
"gam_cut025_cond750_rep087","gamma",25,750,87,20.3333333333333,13.5,NA
"gam_cut025_cond750_rep088","gamma",25,750,88,23.5555555555556,13.5,NA
"gam_cut025_cond750_rep089","gamma",25,750,89,26.7777777777778,13.5,NA
"gam_cut025_cond750_rep090","gamma",25,750,90,30,13.5,NA
"gam_cut025_cond750_rep091","gamma",25,750,91,1,20,NA
"gam_cut025_cond750_rep092","gamma",25,750,92,4.22222222222222,20,NA
"gam_cut025_cond750_rep093","gamma",25,750,93,7.44444444444444,20,NA
"gam_cut025_cond750_rep094","gamma",25,750,94,10.6666666666667,20,NA
"gam_cut025_cond750_rep095","gamma",25,750,95,13.8888888888889,20,NA
"gam_cut025_cond750_rep096","gamma",25,750,96,17.1111111111111,20,NA
"gam_cut025_cond750_rep097","gamma",25,750,97,20.3333333333333,20,NA
"gam_cut025_cond750_rep098","gamma",25,750,98,23.5555555555556,20,NA
"gam_cut025_cond750_rep099","gamma",25,750,99,26.7777777777778,20,NA
"gam_cut025_cond750_rep100","gamma",25,750,100,30,20,NA
"gam_cut025_cond1000_rep001","gamma",25,1000,1,1,0.6,NA
"gam_cut025_cond1000_rep002","gamma",25,1000,2,4.22222222222222,0.6,NA
"gam_cut025_cond1000_rep003","gamma",25,1000,3,7.44444444444444,0.6,NA
"gam_cut025_cond1000_rep004","gamma",25,1000,4,10.6666666666667,0.6,NA
"gam_cut025_cond1000_rep005","gamma",25,1000,5,13.8888888888889,0.6,NA
"gam_cut025_cond1000_rep006","gamma",25,1000,6,17.1111111111111,0.6,NA
"gam_cut025_cond1000_rep007","gamma",25,1000,7,20.3333333333333,0.6,NA
"gam_cut025_cond1000_rep008","gamma",25,1000,8,23.5555555555556,0.6,NA
"gam_cut025_cond1000_rep009","gamma",25,1000,9,26.7777777777778,0.6,NA
"gam_cut025_cond1000_rep010","gamma",25,1000,10,30,0.6,NA
"gam_cut025_cond1000_rep011","gamma",25,1000,11,1,0.9,NA
"gam_cut025_cond1000_rep012","gamma",25,1000,12,4.22222222222222,0.9,NA
"gam_cut025_cond1000_rep013","gamma",25,1000,13,7.44444444444444,0.9,NA
"gam_cut025_cond1000_rep014","gamma",25,1000,14,10.6666666666667,0.9,NA
"gam_cut025_cond1000_rep015","gamma",25,1000,15,13.8888888888889,0.9,NA
"gam_cut025_cond1000_rep016","gamma",25,1000,16,17.1111111111111,0.9,NA
"gam_cut025_cond1000_rep017","gamma",25,1000,17,20.3333333333333,0.9,NA
"gam_cut025_cond1000_rep018","gamma",25,1000,18,23.5555555555556,0.9,NA
"gam_cut025_cond1000_rep019","gamma",25,1000,19,26.7777777777778,0.9,NA
"gam_cut025_cond1000_rep020","gamma",25,1000,20,30,0.9,NA
"gam_cut025_cond1000_rep021","gamma",25,1000,21,1,1.3,NA
"gam_cut025_cond1000_rep022","gamma",25,1000,22,4.22222222222222,1.3,NA
"gam_cut025_cond1000_rep023","gamma",25,1000,23,7.44444444444444,1.3,NA
"gam_cut025_cond1000_rep024","gamma",25,1000,24,10.6666666666667,1.3,NA
"gam_cut025_cond1000_rep025","gamma",25,1000,25,13.8888888888889,1.3,NA
"gam_cut025_cond1000_rep026","gamma",25,1000,26,17.1111111111111,1.3,NA
"gam_cut025_cond1000_rep027","gamma",25,1000,27,20.3333333333333,1.3,NA
"gam_cut025_cond1000_rep028","gamma",25,1000,28,23.5555555555556,1.3,NA
"gam_cut025_cond1000_rep029","gamma",25,1000,29,26.7777777777778,1.3,NA
"gam_cut025_cond1000_rep030","gamma",25,1000,30,30,1.3,NA
"gam_cut025_cond1000_rep031","gamma",25,1000,31,1,1.9,NA
"gam_cut025_cond1000_rep032","gamma",25,1000,32,4.22222222222222,1.9,NA
"gam_cut025_cond1000_rep033","gamma",25,1000,33,7.44444444444444,1.9,NA
"gam_cut025_cond1000_rep034","gamma",25,1000,34,10.6666666666667,1.9,NA
"gam_cut025_cond1000_rep035","gamma",25,1000,35,13.8888888888889,1.9,NA
"gam_cut025_cond1000_rep036","gamma",25,1000,36,17.1111111111111,1.9,NA
"gam_cut025_cond1000_rep037","gamma",25,1000,37,20.3333333333333,1.9,NA
"gam_cut025_cond1000_rep038","gamma",25,1000,38,23.5555555555556,1.9,NA
"gam_cut025_cond1000_rep039","gamma",25,1000,39,26.7777777777778,1.9,NA
"gam_cut025_cond1000_rep040","gamma",25,1000,40,30,1.9,NA
"gam_cut025_cond1000_rep041","gamma",25,1000,41,1,2.9,NA
"gam_cut025_cond1000_rep042","gamma",25,1000,42,4.22222222222222,2.9,NA
"gam_cut025_cond1000_rep043","gamma",25,1000,43,7.44444444444444,2.9,NA
"gam_cut025_cond1000_rep044","gamma",25,1000,44,10.6666666666667,2.9,NA
"gam_cut025_cond1000_rep045","gamma",25,1000,45,13.8888888888889,2.9,NA
"gam_cut025_cond1000_rep046","gamma",25,1000,46,17.1111111111111,2.9,NA
"gam_cut025_cond1000_rep047","gamma",25,1000,47,20.3333333333333,2.9,NA
"gam_cut025_cond1000_rep048","gamma",25,1000,48,23.5555555555556,2.9,NA
"gam_cut025_cond1000_rep049","gamma",25,1000,49,26.7777777777778,2.9,NA
"gam_cut025_cond1000_rep050","gamma",25,1000,50,30,2.9,NA
"gam_cut025_cond1000_rep051","gamma",25,1000,51,1,4.2,NA
"gam_cut025_cond1000_rep052","gamma",25,1000,52,4.22222222222222,4.2,NA
"gam_cut025_cond1000_rep053","gamma",25,1000,53,7.44444444444444,4.2,NA
"gam_cut025_cond1000_rep054","gamma",25,1000,54,10.6666666666667,4.2,NA
"gam_cut025_cond1000_rep055","gamma",25,1000,55,13.8888888888889,4.2,NA
"gam_cut025_cond1000_rep056","gamma",25,1000,56,17.1111111111111,4.2,NA
"gam_cut025_cond1000_rep057","gamma",25,1000,57,20.3333333333333,4.2,NA
"gam_cut025_cond1000_rep058","gamma",25,1000,58,23.5555555555556,4.2,NA
"gam_cut025_cond1000_rep059","gamma",25,1000,59,26.7777777777778,4.2,NA
"gam_cut025_cond1000_rep060","gamma",25,1000,60,30,4.2,NA
"gam_cut025_cond1000_rep061","gamma",25,1000,61,1,6.2,NA
"gam_cut025_cond1000_rep062","gamma",25,1000,62,4.22222222222222,6.2,NA
"gam_cut025_cond1000_rep063","gamma",25,1000,63,7.44444444444444,6.2,NA
"gam_cut025_cond1000_rep064","gamma",25,1000,64,10.6666666666667,6.2,NA
"gam_cut025_cond1000_rep065","gamma",25,1000,65,13.8888888888889,6.2,NA
"gam_cut025_cond1000_rep066","gamma",25,1000,66,17.1111111111111,6.2,NA
"gam_cut025_cond1000_rep067","gamma",25,1000,67,20.3333333333333,6.2,NA
"gam_cut025_cond1000_rep068","gamma",25,1000,68,23.5555555555556,6.2,NA
"gam_cut025_cond1000_rep069","gamma",25,1000,69,26.7777777777778,6.2,NA
"gam_cut025_cond1000_rep070","gamma",25,1000,70,30,6.2,NA
"gam_cut025_cond1000_rep071","gamma",25,1000,71,1,9.2,NA
"gam_cut025_cond1000_rep072","gamma",25,1000,72,4.22222222222222,9.2,NA
"gam_cut025_cond1000_rep073","gamma",25,1000,73,7.44444444444444,9.2,NA
"gam_cut025_cond1000_rep074","gamma",25,1000,74,10.6666666666667,9.2,NA
"gam_cut025_cond1000_rep075","gamma",25,1000,75,13.8888888888889,9.2,NA
"gam_cut025_cond1000_rep076","gamma",25,1000,76,17.1111111111111,9.2,NA
"gam_cut025_cond1000_rep077","gamma",25,1000,77,20.3333333333333,9.2,NA
"gam_cut025_cond1000_rep078","gamma",25,1000,78,23.5555555555556,9.2,NA
"gam_cut025_cond1000_rep079","gamma",25,1000,79,26.7777777777778,9.2,NA
"gam_cut025_cond1000_rep080","gamma",25,1000,80,30,9.2,NA
"gam_cut025_cond1000_rep081","gamma",25,1000,81,1,13.5,NA
"gam_cut025_cond1000_rep082","gamma",25,1000,82,4.22222222222222,13.5,NA
"gam_cut025_cond1000_rep083","gamma",25,1000,83,7.44444444444444,13.5,NA
"gam_cut025_cond1000_rep084","gamma",25,1000,84,10.6666666666667,13.5,NA
"gam_cut025_cond1000_rep085","gamma",25,1000,85,13.8888888888889,13.5,NA
"gam_cut025_cond1000_rep086","gamma",25,1000,86,17.1111111111111,13.5,NA
"gam_cut025_cond1000_rep087","gamma",25,1000,87,20.3333333333333,13.5,NA
"gam_cut025_cond1000_rep088","gamma",25,1000,88,23.5555555555556,13.5,NA
"gam_cut025_cond1000_rep089","gamma",25,1000,89,26.7777777777778,13.5,NA
"gam_cut025_cond1000_rep090","gamma",25,1000,90,30,13.5,NA
"gam_cut025_cond1000_rep091","gamma",25,1000,91,1,20,NA
"gam_cut025_cond1000_rep092","gamma",25,1000,92,4.22222222222222,20,NA
"gam_cut025_cond1000_rep093","gamma",25,1000,93,7.44444444444444,20,NA
"gam_cut025_cond1000_rep094","gamma",25,1000,94,10.6666666666667,20,NA
"gam_cut025_cond1000_rep095","gamma",25,1000,95,13.8888888888889,20,NA
"gam_cut025_cond1000_rep096","gamma",25,1000,96,17.1111111111111,20,NA
"gam_cut025_cond1000_rep097","gamma",25,1000,97,20.3333333333333,20,NA
"gam_cut025_cond1000_rep098","gamma",25,1000,98,23.5555555555556,20,NA
"gam_cut025_cond1000_rep099","gamma",25,1000,99,26.7777777777778,20,NA
"gam_cut025_cond1000_rep100","gamma",25,1000,100,30,20,NA
"gam_cut025_cond1500_rep001","gamma",25,1500,1,1,0.6,NA
"gam_cut025_cond1500_rep002","gamma",25,1500,2,4.22222222222222,0.6,NA
"gam_cut025_cond1500_rep003","gamma",25,1500,3,7.44444444444444,0.6,NA
"gam_cut025_cond1500_rep004","gamma",25,1500,4,10.6666666666667,0.6,NA
"gam_cut025_cond1500_rep005","gamma",25,1500,5,13.8888888888889,0.6,NA
"gam_cut025_cond1500_rep006","gamma",25,1500,6,17.1111111111111,0.6,NA
"gam_cut025_cond1500_rep007","gamma",25,1500,7,20.3333333333333,0.6,NA
"gam_cut025_cond1500_rep008","gamma",25,1500,8,23.5555555555556,0.6,NA
"gam_cut025_cond1500_rep009","gamma",25,1500,9,26.7777777777778,0.6,NA
"gam_cut025_cond1500_rep010","gamma",25,1500,10,30,0.6,NA
"gam_cut025_cond1500_rep011","gamma",25,1500,11,1,0.9,NA
"gam_cut025_cond1500_rep012","gamma",25,1500,12,4.22222222222222,0.9,NA
"gam_cut025_cond1500_rep013","gamma",25,1500,13,7.44444444444444,0.9,NA
"gam_cut025_cond1500_rep014","gamma",25,1500,14,10.6666666666667,0.9,NA
"gam_cut025_cond1500_rep015","gamma",25,1500,15,13.8888888888889,0.9,NA
"gam_cut025_cond1500_rep016","gamma",25,1500,16,17.1111111111111,0.9,NA
"gam_cut025_cond1500_rep017","gamma",25,1500,17,20.3333333333333,0.9,NA
"gam_cut025_cond1500_rep018","gamma",25,1500,18,23.5555555555556,0.9,NA
"gam_cut025_cond1500_rep019","gamma",25,1500,19,26.7777777777778,0.9,NA
"gam_cut025_cond1500_rep020","gamma",25,1500,20,30,0.9,NA
"gam_cut025_cond1500_rep021","gamma",25,1500,21,1,1.3,NA
"gam_cut025_cond1500_rep022","gamma",25,1500,22,4.22222222222222,1.3,NA
"gam_cut025_cond1500_rep023","gamma",25,1500,23,7.44444444444444,1.3,NA
"gam_cut025_cond1500_rep024","gamma",25,1500,24,10.6666666666667,1.3,NA
"gam_cut025_cond1500_rep025","gamma",25,1500,25,13.8888888888889,1.3,NA
"gam_cut025_cond1500_rep026","gamma",25,1500,26,17.1111111111111,1.3,NA
"gam_cut025_cond1500_rep027","gamma",25,1500,27,20.3333333333333,1.3,NA
"gam_cut025_cond1500_rep028","gamma",25,1500,28,23.5555555555556,1.3,NA
"gam_cut025_cond1500_rep029","gamma",25,1500,29,26.7777777777778,1.3,NA
"gam_cut025_cond1500_rep030","gamma",25,1500,30,30,1.3,NA
"gam_cut025_cond1500_rep031","gamma",25,1500,31,1,1.9,NA
"gam_cut025_cond1500_rep032","gamma",25,1500,32,4.22222222222222,1.9,NA
"gam_cut025_cond1500_rep033","gamma",25,1500,33,7.44444444444444,1.9,NA
"gam_cut025_cond1500_rep034","gamma",25,1500,34,10.6666666666667,1.9,NA
"gam_cut025_cond1500_rep035","gamma",25,1500,35,13.8888888888889,1.9,NA
"gam_cut025_cond1500_rep036","gamma",25,1500,36,17.1111111111111,1.9,NA
"gam_cut025_cond1500_rep037","gamma",25,1500,37,20.3333333333333,1.9,NA
"gam_cut025_cond1500_rep038","gamma",25,1500,38,23.5555555555556,1.9,NA
"gam_cut025_cond1500_rep039","gamma",25,1500,39,26.7777777777778,1.9,NA
"gam_cut025_cond1500_rep040","gamma",25,1500,40,30,1.9,NA
"gam_cut025_cond1500_rep041","gamma",25,1500,41,1,2.9,NA
"gam_cut025_cond1500_rep042","gamma",25,1500,42,4.22222222222222,2.9,NA
"gam_cut025_cond1500_rep043","gamma",25,1500,43,7.44444444444444,2.9,NA
"gam_cut025_cond1500_rep044","gamma",25,1500,44,10.6666666666667,2.9,NA
"gam_cut025_cond1500_rep045","gamma",25,1500,45,13.8888888888889,2.9,NA
"gam_cut025_cond1500_rep046","gamma",25,1500,46,17.1111111111111,2.9,NA
"gam_cut025_cond1500_rep047","gamma",25,1500,47,20.3333333333333,2.9,NA
"gam_cut025_cond1500_rep048","gamma",25,1500,48,23.5555555555556,2.9,NA
"gam_cut025_cond1500_rep049","gamma",25,1500,49,26.7777777777778,2.9,NA
"gam_cut025_cond1500_rep050","gamma",25,1500,50,30,2.9,NA
"gam_cut025_cond1500_rep051","gamma",25,1500,51,1,4.2,NA
"gam_cut025_cond1500_rep052","gamma",25,1500,52,4.22222222222222,4.2,NA
"gam_cut025_cond1500_rep053","gamma",25,1500,53,7.44444444444444,4.2,NA
"gam_cut025_cond1500_rep054","gamma",25,1500,54,10.6666666666667,4.2,NA
"gam_cut025_cond1500_rep055","gamma",25,1500,55,13.8888888888889,4.2,NA
"gam_cut025_cond1500_rep056","gamma",25,1500,56,17.1111111111111,4.2,NA
"gam_cut025_cond1500_rep057","gamma",25,1500,57,20.3333333333333,4.2,NA
"gam_cut025_cond1500_rep058","gamma",25,1500,58,23.5555555555556,4.2,NA
"gam_cut025_cond1500_rep059","gamma",25,1500,59,26.7777777777778,4.2,NA
"gam_cut025_cond1500_rep060","gamma",25,1500,60,30,4.2,NA
"gam_cut025_cond1500_rep061","gamma",25,1500,61,1,6.2,NA
"gam_cut025_cond1500_rep062","gamma",25,1500,62,4.22222222222222,6.2,NA
"gam_cut025_cond1500_rep063","gamma",25,1500,63,7.44444444444444,6.2,NA
"gam_cut025_cond1500_rep064","gamma",25,1500,64,10.6666666666667,6.2,NA
"gam_cut025_cond1500_rep065","gamma",25,1500,65,13.8888888888889,6.2,NA
"gam_cut025_cond1500_rep066","gamma",25,1500,66,17.1111111111111,6.2,NA
"gam_cut025_cond1500_rep067","gamma",25,1500,67,20.3333333333333,6.2,NA
"gam_cut025_cond1500_rep068","gamma",25,1500,68,23.5555555555556,6.2,NA
"gam_cut025_cond1500_rep069","gamma",25,1500,69,26.7777777777778,6.2,NA
"gam_cut025_cond1500_rep070","gamma",25,1500,70,30,6.2,NA
"gam_cut025_cond1500_rep071","gamma",25,1500,71,1,9.2,NA
"gam_cut025_cond1500_rep072","gamma",25,1500,72,4.22222222222222,9.2,NA
"gam_cut025_cond1500_rep073","gamma",25,1500,73,7.44444444444444,9.2,NA
"gam_cut025_cond1500_rep074","gamma",25,1500,74,10.6666666666667,9.2,NA
"gam_cut025_cond1500_rep075","gamma",25,1500,75,13.8888888888889,9.2,NA
"gam_cut025_cond1500_rep076","gamma",25,1500,76,17.1111111111111,9.2,NA
"gam_cut025_cond1500_rep077","gamma",25,1500,77,20.3333333333333,9.2,NA
"gam_cut025_cond1500_rep078","gamma",25,1500,78,23.5555555555556,9.2,NA
"gam_cut025_cond1500_rep079","gamma",25,1500,79,26.7777777777778,9.2,NA
"gam_cut025_cond1500_rep080","gamma",25,1500,80,30,9.2,NA
"gam_cut025_cond1500_rep081","gamma",25,1500,81,1,13.5,NA
"gam_cut025_cond1500_rep082","gamma",25,1500,82,4.22222222222222,13.5,NA
"gam_cut025_cond1500_rep083","gamma",25,1500,83,7.44444444444444,13.5,NA
"gam_cut025_cond1500_rep084","gamma",25,1500,84,10.6666666666667,13.5,NA
"gam_cut025_cond1500_rep085","gamma",25,1500,85,13.8888888888889,13.5,NA
"gam_cut025_cond1500_rep086","gamma",25,1500,86,17.1111111111111,13.5,NA
"gam_cut025_cond1500_rep087","gamma",25,1500,87,20.3333333333333,13.5,NA
"gam_cut025_cond1500_rep088","gamma",25,1500,88,23.5555555555556,13.5,NA
"gam_cut025_cond1500_rep089","gamma",25,1500,89,26.7777777777778,13.5,NA
"gam_cut025_cond1500_rep090","gamma",25,1500,90,30,13.5,NA
"gam_cut025_cond1500_rep091","gamma",25,1500,91,1,20,NA
"gam_cut025_cond1500_rep092","gamma",25,1500,92,4.22222222222222,20,NA
"gam_cut025_cond1500_rep093","gamma",25,1500,93,7.44444444444444,20,NA
"gam_cut025_cond1500_rep094","gamma",25,1500,94,10.6666666666667,20,NA
"gam_cut025_cond1500_rep095","gamma",25,1500,95,13.8888888888889,20,NA
"gam_cut025_cond1500_rep096","gamma",25,1500,96,17.1111111111111,20,NA
"gam_cut025_cond1500_rep097","gamma",25,1500,97,20.3333333333333,20,NA
"gam_cut025_cond1500_rep098","gamma",25,1500,98,23.5555555555556,20,NA
"gam_cut025_cond1500_rep099","gamma",25,1500,99,26.7777777777778,20,NA
"gam_cut025_cond1500_rep100","gamma",25,1500,100,30,20,NA
"gam_cut025_cond2500_rep001","gamma",25,2500,1,1,0.6,NA
"gam_cut025_cond2500_rep002","gamma",25,2500,2,4.22222222222222,0.6,NA
"gam_cut025_cond2500_rep003","gamma",25,2500,3,7.44444444444444,0.6,NA
"gam_cut025_cond2500_rep004","gamma",25,2500,4,10.6666666666667,0.6,NA
"gam_cut025_cond2500_rep005","gamma",25,2500,5,13.8888888888889,0.6,NA
"gam_cut025_cond2500_rep006","gamma",25,2500,6,17.1111111111111,0.6,NA
"gam_cut025_cond2500_rep007","gamma",25,2500,7,20.3333333333333,0.6,NA
"gam_cut025_cond2500_rep008","gamma",25,2500,8,23.5555555555556,0.6,NA
"gam_cut025_cond2500_rep009","gamma",25,2500,9,26.7777777777778,0.6,NA
"gam_cut025_cond2500_rep010","gamma",25,2500,10,30,0.6,NA
"gam_cut025_cond2500_rep011","gamma",25,2500,11,1,0.9,NA
"gam_cut025_cond2500_rep012","gamma",25,2500,12,4.22222222222222,0.9,NA
"gam_cut025_cond2500_rep013","gamma",25,2500,13,7.44444444444444,0.9,NA
"gam_cut025_cond2500_rep014","gamma",25,2500,14,10.6666666666667,0.9,NA
"gam_cut025_cond2500_rep015","gamma",25,2500,15,13.8888888888889,0.9,NA
"gam_cut025_cond2500_rep016","gamma",25,2500,16,17.1111111111111,0.9,NA
"gam_cut025_cond2500_rep017","gamma",25,2500,17,20.3333333333333,0.9,NA
